gameID,game_datetime,blackID,blackELO,redID,redELO,winner
57385003,2017-02-10 14:39:39,pdn2932g,984,saunhattoan,1510,red
57385004,2017-02-10 14:28:46,kbs6740g,1222,dps4891g,1182,black
57385005,2017-02-10 14:33:07,thuynga09,1512,luuleviethang,1473,black
57385006,2017-02-10 14:42:02,ducmanh1993,1236,gbc8828g,1353,red
57385007,2017-02-10 14:38:28,wfn2932,1175,sinbar,1184,red
57385008,2017-02-10 14:40:32,stststststst,1363,tranvannam,1257,red
57385009,2017-02-10 14:33:35,caotaidang,1318,fmf9905g,1340,red
57385010,2017-02-10 14:32:37,ihateu123,1236,trongthanh17,1340,black
57385011,2017-02-10 14:40:10,dww8899g,1241,ponapac1,1183,red
57385012,2017-02-10 14:42:37,bgt3375g,1093,dung18,1365,black
57385013,2017-02-10 14:32:19,thinguyen7822,1231,hang12,1222,black
57385014,2017-02-10 14:22:21,cjd3081,1191,wsn4395g,1213,black
57385015,2017-02-10 14:41:20,ftb2623g,1290,wwc3661g,1176,black
57385016,2017-02-10 14:37:44,winny1234,1419,hongoctai,1436,red
57385017,2017-02-10 14:39:13,dungtb,1290,pvtrung66,1340,black
57385018,2017-02-10 14:37:20,bocaitravinh,1357,tpc7990g,1170,red
57385019,2017-02-10 14:40:47,kk200,1235,kgc1294g,1181,red
57385020,2017-02-10 14:31:48,12ttt,1229,sodier,1232,black
57385021,2017-02-10 14:41:24,cwk5175g,1366,trochoivui,1229,black
57385022,2017-02-10 14:40:47,quochoi985,1076,bpm133g,1174,black
57385023,2017-02-10 14:37:51,hasonnguyen,1519,zhangwen64,1613,red
57385024,2017-02-10 14:22:41,k3666,1162,hoangmaind,1336,red
57385025,2017-02-10 14:30:15,dothanhnam123,1135,sfd1140g,1180,black
57385026,2017-02-10 14:44:21,bpk8088g,1187,trandinhbang,1046,red
57385027,2017-02-10 14:39:19,wnt2981g,1168,beginner0000,942,red
57385028,2017-02-10 14:43:11,btk5310g,1206,tkt7862g,1024,black
57385029,2017-02-10 14:43:04,khackhoan,1469,dicklhc,1497,black
57385030,2017-02-10 14:38:01,bbb1859g,1200,nks4188g,1243,red
57385031,2017-02-10 14:39:07,milan12,1134,ntk8179g,1289,red
57385032,2017-02-10 14:33:44,mnf9370g,1221,ninhchoi,1225,red
57385033,2017-02-10 14:47:22,zhangwen64,1625,hasonnguyen,1507,black
57385034,2017-02-10 14:36:40,dcc8148g,1133,ktg3179g,1257,black
57385035,2017-02-10 14:34:49,tng6829g,1337,vuongssb,1281,black
57385036,2017-02-10 14:27:41,hoanghai55,1316,ksn9751g,1267,black
57385037,2017-02-10 14:38:11,dwp7696g,1008,tss1979g,1491,red
57385038,2017-02-10 14:41:00,snb727g,1284,ntg7698g,1430,red
57385039,2017-02-10 14:42:40,h383,1159,dps6576g,1224,black
57385040,2017-02-10 14:40:10,chuonghuu,1271,thao2016,1239,black
57385041,2017-02-10 14:34:22,pnw2710g,984,haisol2010,1165,black
57385042,2017-02-10 14:27:24,sieunhan73,1154,xuanhung12,1044,black
57385043,2017-02-10 14:42:39,xichlo1954,1506,cmb3990g,1324,black
57385044,2017-02-10 14:42:05,xxx2211,1345,phungoc204,1384,black
57385045,2017-02-10 14:35:18,phuongphuong,1201,kelvinrokko,1083,black
57385046,2017-02-10 14:34:15,dgb3436g,1228,hung54,1336,black
57385047,2017-02-10 14:35:22,nihonjin,1344,chihnd,1012,black
57385048,2017-02-10 14:38:23,tdcs,1463,sst2326g,1390,red
57385049,2017-02-10 14:43:14,mpb2450g,1181,kas1987,1423,red
57385050,2017-02-10 14:28:32,nfd2807g,1287,subienhoa,1198,black
57385051,2017-02-10 14:40:17,xuanhonghaiha,1136,pfw4266g,1493,red
57385052,2017-02-10 14:35:45,ffk6562g,1137,gkw8239g,1316,black
57385053,2017-02-10 14:41:23,my252,1390,mrchan,1604,red
57385054,2017-02-10 14:36:24,mgn5518g,1229,pfn4526,1153,red
57385055,2017-02-10 14:47:43,wwc3661g,1165,saunhattoan,1511,red
57385056,2017-02-10 14:39:39,mtf701g,1113,ndw9979g,1248,red
57385057,2017-02-10 14:43:16,stm3460g,1317,nguyenhung285,1288,black
57385058,2017-02-10 14:31:08,lengocsn,1148,npd8339g,1151,red
57385059,2017-02-10 14:33:05,mpb7240g,1356,ffg9388g,1265,black
57385060,2017-02-10 14:28:04,ha82,1316,thugiancuoi,1264,tie
57385061,2017-02-10 14:36:39,dungchau1623,1380,tuan110,1359,black
57385062,2017-02-10 14:32:20,nautylus,1550,duy81,1336,black
57385063,2017-02-10 14:35:12,tkk1299g,1196,dwk3105g,1142,black
57385064,2017-02-10 14:42:34,ieang288,1362,khmoc,1403,red
57385065,2017-02-10 14:40:26,dungchay999,1110,ftt7572g,1176,red
57385066,2017-02-10 14:43:21,puma001,1424,tnw7206g,1497,black
57385067,2017-02-10 14:32:16,dwb3335g,1546,laumam,1564,black
57385068,2017-02-10 14:17:21,hoangmon,1326,htpa193,1290,red
57385069,2017-02-10 14:44:12,gpt9537g,1603,funyrelax,1539,red
57385070,2017-02-10 14:39:29,kdf3009g,927,pdnt,1169,red
57385071,2017-02-10 14:41:21,tgf9876g,1031,dtt9901g,1174,red
57385072,2017-02-10 14:41:48,mcp7841g,1425,garfieldz,1678,red
57385073,2017-02-10 14:35:18,giaotrinh123,1254,quang0,1148,red
57385074,2017-02-10 14:42:07,chaythoii,1202,chienbinh79,1436,black
57385075,2017-02-10 14:39:03,ffk4210g,1159,bpb5038g,1119,red
57385076,2017-02-10 14:32:11,vtvcab,1161,mvv246,1128,black
57385077,2017-02-10 14:38:45,gfs5724g,1240,gtw3878g,1276,black
57385078,2017-02-10 14:38:42,tranquan1986,1177,sikhiu,1252,red
57385079,2017-02-10 14:42:12,tunganh71,1074,mfb6674g,1346,red
57385080,2017-02-10 14:33:33,hoiphu60,1316,bvgg,1409,red
57385081,2017-02-10 14:24:59,nguyenhuy1991,1222,quang36,1347,red
57385082,2017-02-10 14:42:10,khoivanminh,1197,buivanvo,1099,red
57385083,2017-02-10 14:39:22,dkn7163g,1373,mpw1598g,1142,black
57385084,2017-02-10 14:40:37,tdc0905,1218,hailevan,1120,red
57385085,2017-02-10 14:40:24,mgt4517g,1200,truongday,1254,red
57385086,2017-02-10 14:48:26,funyrelax,1558,chuonghuu,1286,red
57385087,2017-02-10 14:47:19,trochoivui,1219,cwk5175g,1376,red
57385088,2017-02-10 14:35:11,msg684g,1067,wbs6258g,924,black
57385089,2017-02-10 14:42:52,gpn9765g,1225,tmn813g,1220,black
57385090,2017-02-10 14:43:05,thuybinh1980,1590,baoicuucon,1583,red
57385091,2017-02-10 14:29:03,dimarr,1287,chanchung,1386,red
57385092,2017-02-10 14:37:39,phiphan123,1315,timcaothu,1259,black
57385093,2017-02-10 14:41:41,mgn6411,1235,dmc5691g,1065,black
57385094,2017-02-10 14:21:14,nguyenthaihoi,1474,hachilucky,1475,black
57385095,2017-02-10 14:45:01,vinh02,1566,chuasuoitam,1508,red
57385096,2017-02-10 14:36:26,bsp8066g,1109,wgc4276g,1313,black
57385097,2017-02-10 14:44:24,hunglsc,1094,tienxu80,1216,red
57385098,2017-02-10 14:31:11,bgf2158g,1251,cwt9083g,1221,red
57385099,2017-02-10 14:45:38,wusnow,1275,phuongthao99,1340,black
57385100,2017-02-10 14:42:27,fkw1739g,1333,ccb9552g,1188,red
57385101,2017-02-10 14:43:13,machien,1280,ftg7500g,1146,black
57385102,2017-02-10 14:34:09,yenthoi,1135,mtp4206g,1147,black
57385103,2017-02-10 14:45:14,mcc7170g,1292,plkmnbv,1029,black
57385104,2017-02-10 14:39:18,pgn812g,1116,chiyaufu22,1125,red
57385105,2017-02-10 14:45:51,kiemluc,1155,kkm745g,1137,black
57385106,2017-02-10 14:33:52,nwg8448g,1064,dgqgdinh555,1067,red
57385107,2017-02-10 14:33:33,ongco,909,msd9587,1099,black
57385108,2017-02-10 14:33:53,knp9714g,1328,yenvi2016,1456,red
57385109,2017-02-10 14:21:06,fbn3870g,1161,mbp5692g,1186,black
57385110,2017-02-10 14:40:52,tuanvumanh,1112,fwg6259g,1278,black
57385111,2017-02-10 14:38:16,phamngocthe,1325,wsw3666g,1503,black
57385112,2017-02-10 14:33:12,fnw1597g,1232,yantolie,1195,red
57385113,2017-02-10 14:47:26,tkt7862g,1016,btk5310g,1214,red
57385114,2017-02-10 14:43:59,cutet,1449,kcl1,1303,black
57385115,2017-02-10 14:42:19,gfg9237g,1150,minhducnguyen,1311,red
57385116,2017-02-10 14:41:34,bscancu,1494,dsk2319g,1281,red
57385117,2017-02-10 14:35:36,wk19l,1215,tengocac,1215,red
57385118,2017-02-10 14:43:29,cudajne,1276,nguyenhongvui,1304,black
57385119,2017-02-10 14:45:08,fnw7364g,1051,nst183g,1082,red
57385120,2017-02-10 14:44:53,bmt5298g,1120,fpk9108g,1421,red
57385121,2017-02-10 14:43:54,oanhdung,1220,bkt146g,1205,red
57385122,2017-02-10 14:43:54,tsd7626g,1200,hardbone,1161,red
57385123,2017-02-10 14:28:59,longvodinh,1352,gbt5666g,1378,black
57385124,2017-02-10 14:45:19,fung5678,1509,ffn9202g,1465,red
57385125,2017-02-10 14:46:47,ntp3201g,1377,sdm7425g,1204,red
57385126,2017-02-10 14:46:32,vuaco17,1229,kmg7983g,1187,red
57385127,2017-02-10 14:33:57,ducduy,947,sschan,1102,black
57385128,2017-02-10 14:43:16,ngt6554g,1121,namnguyen123,1271,black
57385129,2017-02-10 14:40:52,mms2520g,1398,anhthao,1510,red
57385130,2017-02-10 14:36:40,thienthanhhoa,1265,nhanlanh123,1315,red
57385131,2017-02-10 14:22:03,yesno123,1323,kkc7669,1363,tie
57385132,2017-02-10 14:24:58,ktk6974g,1161,soi88,1234,black
57385133,2017-02-10 14:46:02,gdk4606g,1438,markleu8,1583,red
57385134,2017-02-10 14:42:20,pkb4125g,1205,dfm1110g,1265,red
57385135,2017-02-10 14:28:00,mck8899g,1220,ssp7507g,1356,black
57385136,2017-02-10 14:28:06,wnb7190g,1105,tpk6672g,1188,black
57385137,2017-02-10 14:34:53,sff901g,1126,gacotuong113,966,black
57385138,2017-02-10 14:46:18,ttm8378g,1052,kdg7069g,1284,red
57385139,2017-02-10 14:43:09,ftc6986g,1096,mwn1805g,973,black
57385140,2017-02-10 14:32:30,btp9186g,1209,tbc9294,1237,red
57385141,2017-02-10 14:38:28,ppf7645g,1283,truongson456,1265,black
57385142,2017-02-10 14:42:48,tvb625,1395,fwb6608,1390,black
57385143,2017-02-10 14:40:25,lauden68,897,xuelong,1101,black
57385144,2017-02-10 14:41:37,nguyenvanhy,1390,ltt2016,1191,black
57385145,2017-02-10 14:34:50,choico16,1224,phamtinh2016,1476,red
57385146,2017-02-10 14:40:57,a8888,1309,sapcodiban,1186,red
57385147,2017-02-10 14:45:21,hocdanhcotuon,1087,phancuong,1367,red
57385148,2017-02-10 14:30:47,tom0977,1017,ggg3324g,1032,red
57385149,2017-02-10 14:42:04,quynhna80,1320,hoanglongabc,1273,red
57385150,2017-02-10 14:35:56,wks6733g,1087,cotuong2210,1278,red
57385151,2017-02-10 14:41:39,kgw566,1076,ddk4213g,1053,red
57385152,2017-02-10 14:38:25,tpn9518g,1108,tnxp,1010,black
57385153,2017-02-10 14:34:28,quanlvq,1201,choangvang,1265,red
57385154,2017-02-10 14:42:53,thuc1234,1098,tmg6899g,1200,black
57385155,2017-02-10 14:40:55,dthai,1310,mgg9873g,1238,red
57385156,2017-02-10 14:43:42,vuxuannam,1298,kcdhahd,1207,red
57385157,2017-02-10 14:31:00,mkt5020g,1228,bpm2916g,851,black
57385158,2017-02-10 14:32:40,hienku1,1451,cafetoy,1494,red
57385159,2017-02-10 14:29:15,cokhonganh,1429,asau,1326,black
57385160,2017-02-10 14:44:13,pdb6784g,1017,thaoxdmc2016,1402,red
57385161,2017-02-10 14:40:23,xmen81,1301,kbn4133g,1292,black
57385162,2017-02-10 14:40:41,buonrau,1357,kpk6084g,1227,red
57385163,2017-02-10 14:39:53,vudangthang,1245,haiphonghn,1317,black
57385164,2017-02-10 14:42:05,evasaveuos,1103,nnm873g,1200,red
57385165,2017-02-10 14:32:43,quynhtrang,1240,mct2432g,1158,red
57385166,2017-02-10 14:37:36,fwm7507,994,abkute,1515,red
57385167,2017-02-10 14:41:41,nam136,1103,gcs6196g,1115,red
57385168,2017-02-10 14:44:17,hoanghean,1022,gtc3093g,1148,red
57385169,2017-02-10 14:40:37,vuivoico,1404,dangtuantran,1087,black
57385170,2017-02-10 14:40:09,ccw7824g,1168,vunguyenhamy,1340,red
57385171,2017-02-10 14:47:14,hongoctai,1451,winny1234,1404,red
57385172,2017-02-10 14:44:15,wsp5598g,1046,nguyenhai12,1232,red
57385173,2017-02-10 14:41:42,sff9140g,1045,knc8864g,1019,red
57385174,2017-02-10 14:32:21,vuhuu,1250,bcb4199g,1066,black
57385175,2017-02-10 14:35:17,hocmaico,1107,mcf6535g,909,black
57385176,2017-02-10 14:43:31,vanthoi79,1171,gandasfc,1397,red
57385177,2017-02-10 14:42:23,csdlmysql,1227,amin13,1332,red
57385178,2017-02-10 14:43:57,0116xh,1407,chibach123,1377,black
57385179,2017-02-10 14:39:31,fnw4566g,1046,ptf7388g,1242,black
57385180,2017-02-10 14:43:47,doluongquan,1024,nkg6916g,1256,black
57385181,2017-02-10 14:46:14,bmg8076g,1404,trantanat,1410,red
57385182,2017-02-10 14:45:24,caodangbinh,1390,haoxm111,1411,red
57385183,2017-02-10 14:39:53,dfp5351g,918,tnk3759g,756,black
57385184,2017-02-10 14:41:38,pks7703g,1282,nguyenphuong1,1238,black
57385185,2017-02-10 14:37:04,vuhong,1118,gwt1425g,1179,red
57385186,2017-02-10 14:39:49,yeuvan,1403,swb9163g,1282,red
57385187,2017-02-10 14:46:44,gws4525g,1184,pfs5947g,1217,red
57385188,2017-02-10 14:41:27,hoang1loc,1023,dbk9377g,1226,black
57385189,2017-02-10 14:45:17,ktp238g,1192,tgc9136g,1201,red
57385190,2017-02-10 14:44:01,ymwu,1495,yangsf,1304,black
57385191,2017-02-10 14:45:26,cotuongbg,1454,nhanhnhanh,1431,black
57385192,2017-02-10 14:41:23,vxq79,1232,danghungnd,1185,black
57385193,2017-02-10 14:44:28,tieuthu9x,1603,tuandaivuong,1376,black
57385194,2017-02-10 14:47:16,enhoavocung,1399,loc0987,1550,red
57385195,2017-02-10 14:32:16,egcyuhve,1265,hoangbanhts,1368,tie
57385196,2017-02-10 14:34:02,tranbatam,1365,ntg1898g,1214,red
57385197,2017-02-10 14:30:40,spring3,1310,tangnguyen48,1421,red
57385198,2017-02-10 14:44:31,imt2301,1258,leminh9999,1377,red
57385199,2017-02-10 14:40:08,chinhnvdltc,1394,bfb5247g,1258,red
57385200,2017-02-10 14:34:23,hgiang46,1401,dpw969g,1109,black
57385201,2017-02-10 14:36:54,bdf7557g,1216,hdquetoi,1284,red
57385202,2017-02-10 14:43:49,wnb8321g,1217,salesman,1239,red
57385203,2017-02-10 14:46:04,scg6300g,1173,bachson,1360,black
57385204,2017-02-10 14:40:57,chanqua,1377,tgd8486g,1406,red
57385205,2017-02-10 14:40:25,ksw6195g,1183,khcnnb,1203,red
57385206,2017-02-10 14:34:38,cst1794,1148,kdc2324g,1191,black
57385207,2017-02-10 14:34:49,nnd3630g,928,wgp9026g,1206,red
57385208,2017-02-10 14:43:43,kalina001,1862,buidiep,1590,black
57385209,2017-02-10 14:43:02,trungphanvan,1429,lieuquy,1390,black
57385210,2017-02-10 14:45:51,embe456,1209,gpk6205g,1155,black
57385211,2017-02-10 14:29:53,manhhoat123,1221,sbd6416g,1307,black
57385212,2017-02-10 14:33:10,tranhoan463,1096,cgd5661g,1123,black
57385213,2017-02-10 14:37:43,mfg2768g,1116,fmf8996g,1123,black
57385214,2017-02-10 14:45:10,vusao,1276,vtcss501,1434,red
57385215,2017-02-10 14:45:16,bsrf,1200,fnd6225g,1238,black
57385216,2017-02-10 14:39:54,traibom,1296,bstrung594nq,1420,black
57385217,2017-02-10 14:44:45,vitvit1,894,tds5502g,1131,black
57385218,2017-02-10 14:48:39,tienxu80,1227,hunglsc,1083,black
57385219,2017-02-10 14:45:30,anhhai1994,1390,gagu78,1168,black
57385220,2017-02-10 14:46:52,kfb814g,1431,kwn836g,1378,red
57385221,2017-02-10 14:34:36,ftk9172g,1265,pgp4321g,1330,red
57385222,2017-02-10 14:40:23,tunglangtu69,1166,buithuctb,1112,black
57385223,2017-02-10 14:33:32,deosoai12,1250,aalooco100,1332,black
57385224,2017-02-10 14:40:50,bbf7054g,1102,pfs7368g,1134,red
57385225,2017-02-10 14:47:09,dung18,1339,bgt3375g,1119,black
57385226,2017-02-10 14:46:23,bng9779g,942,tam93,1146,red
57385227,2017-02-10 14:39:27,cdw7352g,1364,hoimathuong,1165,black
57385228,2017-02-10 14:47:16,ponapac1,1202,dww8899g,1222,black
57385229,2017-02-10 14:42:31,p1402,1584,vtqheroin,1739,tie
57385230,2017-02-10 14:40:40,wgc8799g,1198,miuxinhgai93,1134,red
57385231,2017-02-10 14:46:24,usairforceone,1270,dkn5540g,1012,black
57385232,2017-02-10 14:36:50,terencedad,1076,mbt9116g,1011,black
57385233,2017-02-10 14:45:50,mfs9878g,1168,minhkhangvg,1282,black
57385234,2017-02-10 14:44:14,tfg6161g,1208,nmt7121,1200,black
57385235,2017-02-10 14:35:56,ngoctrinh6969,1156,nwm5918g,1236,red
57385236,2017-02-10 14:38:45,cachep321,1313,gww9419g,1167,black
57385237,2017-02-10 14:43:09,fnp5679g,1581,binh1982,1198,tie
57385238,2017-02-10 14:44:44,nsn7371g,1490,pdg9866g,1385,black
57385239,2017-02-10 14:34:38,bds2855g,1228,ftp9435g,1029,black
57385240,2017-02-10 14:00:09,xun,1590,pccatnhon2,1345,red
57385241,2017-02-10 14:36:56,trancongkhai,1342,wss5579g,1227,black
57385242,2017-02-10 14:26:49,hoamypt,1119,westmont,1335,black
57385243,2017-02-10 14:40:18,ydbn1234,1148,cfs4445g,1064,black
57385244,2017-02-10 14:39:47,tuthu20,1470,nguyentha81,1501,black
57385245,2017-02-10 14:48:52,wsw3666g,1479,phamngocthe,1349,red
57385246,2017-02-10 14:31:35,linhchien,1131,pcm6190g,1248,black
57385247,2017-02-10 14:34:27,thangngviet,1494,nnf4910g,1632,red
57385248,2017-02-10 14:45:58,nnk9425g,1573,truonghn1979,1427,black
57385249,2017-02-10 14:37:52,wdk6983g,1063,tucauduc,1210,black
57385250,2017-02-10 14:39:44,xiantee34,1323,fbc6049g,1291,black
57385251,2017-02-10 14:46:23,ct15,1408,loccaubai,1389,black
57385252,2017-02-10 14:46:29,phong123,926,bps7130g,1338,red
57385253,2017-02-10 14:49:27,tnxp,998,tpn9518g,1120,black
57385254,2017-02-10 14:45:38,dinhlan123,1342,fdn5369g,1306,red
57385255,2017-02-10 14:39:22,tks3202g,957,gcw2587g,1142,black
57385256,2017-02-10 14:34:10,dcc1426g,1170,nguyenlong490,1182,red
57385257,2017-02-10 14:40:09,bdf3869g,1324,hienngocpham9,1269,black
57385258,2017-02-10 14:46:14,tingmo,1217,wnd823g,1029,black
57385259,2017-02-10 14:47:28,nks4188g,1257,bbb1859g,1186,red
57385260,2017-02-10 14:25:21,swn3325g,1336,ooothap,1285,red
57385261,2017-02-10 14:45:31,matlalala,1208,mamtom,1358,red
57385262,2017-02-10 14:42:29,tqtqtq,1372,kimthai87,1374,black
57385263,2017-02-10 14:44:09,truongvanhung,1091,fbm9554g,1056,black
57385264,2017-02-10 14:45:04,mnk9919g,1578,huongnguyen,1388,black
57385265,2017-02-10 14:27:04,qimapau,1400,levinhson,1366,tie
57385266,2017-02-10 14:41:20,mss7912g,1208,ckl7,1183,red
57385267,2017-02-10 14:48:11,tbn5941g,942,smt9428g,1125,red
57385268,2017-02-10 14:34:15,thanhhung72,1252,tiennghiahd,1364,red
57385269,2017-02-10 14:48:31,quang36,1357,nguyenhuy1991,1212,red
57385270,2017-02-10 14:45:26,toivaban,1323,quanem,1270,red
57385271,2017-02-10 14:35:59,thuydalatthuy,1278,huongtien,1217,red
57385272,2017-02-10 14:37:45,cothu001,1591,3laugialai,1541,black
57385273,2017-02-10 14:44:05,cdf3976g,1139,oaihuu,1301,red
57385274,2017-02-10 14:46:05,twn652g,1200,vietminh,1257,red
57385275,2017-02-10 14:38:50,thienhan,1104,wtb6641g,1121,red
57385276,2017-02-10 14:42:31,dws8433g,1162,opas4334,1176,black
57385277,2017-02-10 14:42:06,wpn3788g,1212,mbp5269g,1178,black
57385278,2017-02-10 14:40:02,dungtu,1317,anhtriet980,1483,red
57385279,2017-02-10 14:45:48,ffb5378g,1030,playokbn,1148,black
57385280,2017-02-10 14:39:23,duongtrian,1313,kwb7919g,1416,black
57385281,2017-02-10 14:38:03,tmn6638g,1117,dts5264g,1439,red
57385282,2017-02-10 14:45:22,cnk3227g,1248,tsunami0,1082,black
57385283,2017-02-10 14:46:54,ggb3090g,1385,dolien,1447,red
57385284,2017-02-10 14:37:17,kietantoan,1222,knt1392g,941,black
57385285,2017-02-10 14:38:53,tetta,1089,ddp3513,1184,red
57385286,2017-02-10 14:50:12,nhanhnhanh,1416,cotuongbg,1469,red
57385287,2017-02-10 14:49:53,mpb2450g,1175,knp9714g,1318,red
57385288,2017-02-10 14:48:43,ftg7500g,1136,machien,1290,red
57385289,2017-02-10 14:41:57,nfc4778g,1010,wbm2701g,1407,red
57385290,2017-02-10 14:46:12,kfm4997,1481,ko6789,1286,black
57385291,2017-02-10 14:49:46,pfb3444g,1123,thienstd,1125,red
57385292,2017-02-10 14:45:12,cms3260g,1063,thanhvp12,1291,red
57385293,2017-02-10 14:42:08,bkb2874g,1181,doanmaihoang,1265,black
57385294,2017-02-10 14:34:56,pbc3835g,1152,bfd4199g,1074,black
57385295,2017-02-10 14:42:05,wsw1850g,1017,kfd4798g,1482,black
57385296,2017-02-10 14:47:24,tranvannam,1278,wtw3480g,1241,red
57385297,2017-02-10 14:51:04,binh1982,1211,fnp5679g,1568,black
57385298,2017-02-10 14:49:39,hocdanhcotuon,1082,mcw5790g,1283,red
57385299,2017-02-10 14:38:35,ggm2791,1078,kmw4649g,1196,black
57385300,2017-02-10 14:34:08,mdk1816g,1231,deonhong,1225,black
57385301,2017-02-10 14:43:06,wgk4996g,1206,wwf7253g,1329,black
57385302,2017-02-10 14:40:25,pft9332,1056,ksd2182g,1119,red
57385303,2017-02-10 14:43:42,knd3344g,1160,baonguyen2005,1126,black
57385304,2017-02-10 14:40:47,zitot,1094,wwb6775g,1240,red
57385305,2017-02-10 14:42:41,wgb5285g,1141,pmk415g,1200,black
57385306,2017-02-10 14:32:27,tdk5791g,975,nbn1658g,1352,red
57385307,2017-02-10 14:36:48,nmd8630g,1183,tantai0,1186,black
57385308,2017-02-10 14:35:55,mbm599g,1176,dck600g,1046,black
57385309,2017-02-10 14:45:27,gtt8240g,1291,cgs9097g,919,black
57385310,2017-02-10 14:48:13,pdnt,1175,kdf3009g,921,black
57385311,2017-02-10 14:47:41,cmb3990g,1316,xichlo1954,1514,red
57385312,2017-02-10 14:48:36,puma001,1443,catbuixd,1423,black
57385313,2017-02-10 14:33:35,ktg4114g,1200,ngm9936g,1240,red
57385314,2017-02-10 14:45:55,emyeuanhkkk,1138,tapchoicot,1166,red
57385315,2017-02-10 14:42:23,cnb8898g,1059,hero0317,1364,red
57385316,2017-02-10 14:34:54,quyetvt,1156,jwfs007,1010,tie
57385317,2017-02-10 14:44:02,cotlo,1158,gbg2256g,1137,black
57385318,2017-02-10 14:45:08,enzone,1479,acumen,1320,red
57385319,2017-02-10 14:46:51,ntt6642g,1217,bai1970,1309,black
57385320,2017-02-10 14:48:36,tmn813g,1204,gpn9765g,1241,black
57385321,2017-02-10 14:50:31,fnd6225g,1220,bsrf,1218,red
57385322,2017-02-10 14:48:40,ccb9552g,1210,fkw1739g,1311,red
57385323,2017-02-10 14:49:22,sapcodiban,1207,a8888,1288,red
57385324,2017-02-10 14:41:38,dugod0505,1378,gct8877g,1171,black
57385325,2017-02-10 14:38:28,wpg8825g,1290,leminhtt,1227,red
57385326,2017-02-10 14:48:02,nguyenhung285,1273,stm3460g,1332,red
57385327,2017-02-10 14:46:51,stancer,1477,dangngon,1282,black
57385328,2017-02-10 14:40:34,miu2003,1130,nfw3354g,1158,black
57385329,2017-02-10 14:41:45,ttg8302g,1251,ndm6512g,1121,black
57385330,2017-02-10 14:43:32,vietdung9,1145,dungctoc,1178,black
57385331,2017-02-10 14:50:10,tuandaivuong,1369,tieuthu9x,1610,red
57385332,2017-02-10 14:47:04,gbc8828g,1364,ducmanh1993,1225,black
57385333,2017-02-10 14:47:31,duongkl91,1262,hienanh214,1259,red
57385334,2017-02-10 14:43:35,hoangmy,1278,bpw6166g,1196,black
57385335,2017-02-10 14:44:43,sbk3148g,1055,kkm198g,1210,red
57385336,2017-02-10 14:44:05,phongthan,1634,quinguyenhuu,1498,black
57385337,2017-02-10 14:42:50,snf1944g,1304,ttw634g,1343,black
57385338,2017-02-10 14:42:45,cmk4350g,1021,brianb118,1612,red
57385339,2017-02-10 14:44:37,pps8098g,1342,ngheindi,1262,black
57385340,2017-02-10 14:49:13,kdg7069g,1284,ttm8378g,1052,black
57385341,2017-02-10 14:42:25,wnd9871g,1257,nct4514g,1279,black
57385342,2017-02-10 14:45:06,chapxe75,1295,yennghiahoang,1453,red
57385343,2017-02-10 14:34:29,pnf2713g,1415,dfn3779g,1429,red
57385344,2017-02-10 14:38:31,cotuong555,1255,fwc3166g,1292,black
57385345,2017-02-10 14:46:57,yamahamoto102,1169,dms6180g,1101,red
57385346,2017-02-10 14:41:59,muhnbo1,1261,hacaoco,1174,black
57385347,2017-02-10 14:29:55,wmt8309g,1210,fbw2038g,1495,red
57385348,2017-02-10 14:42:42,quan321,1385,dovanchien123,1456,red
57385349,2017-02-10 14:42:15,havanhuan,1069,caoboithon057,1204,red
57385350,2017-02-10 14:45:54,mfb3978g,1567,0000vt,1450,red
57385351,2017-02-10 14:39:34,dong1966,1567,ndd8924g,1546,red
57385352,2017-02-10 14:45:10,ccn3196g,1053,cwp8142g,1040,red
